image_name,image_size,embedded_bits,capacity_bpp,extraction_success,psnr,correlation_h_enc,correlation_v_enc,entropy_enc,chi2_enc,npcr,uaci
3789.pgm,256x256,406,3.5247,TRUE,inf,0.005992929,0.001634385,7.997087978,263.71875,96.56829834,4.496154785
379.pgm,256x256,13744,5.8328,TRUE,inf,0.001896485,0.004251836,7.997239732,249.015625,79.5791626,0.910243614
3790.pgm,256x256,9708,4.1116,TRUE,inf,0.000616773,0.005058435,7.997192117,255.2265625,90.04821777,3.842264811
3791.pgm,256x256,2035,3.5518,TRUE,inf,0.011918785,0.000857831,7.997412887,235.15625,95.42541504,4.347641889
3792.pgm,256x256,5591,3.8701,TRUE,inf,0.004140339,0.001476499,7.997013098,271.3828125,92.87719727,4.07796224
3793.pgm,256x256,8415,3.9648,TRUE,inf,-0.003185791,0.001505976,7.997298432,246.15625,90.79742432,3.911928663
3794.pgm,256x256,10022,3.4209,TRUE,inf,0.001779472,0.002906111,7.997376165,237.703125,91.00799561,7.622399424
3795.pgm,256x256,2509,2.6743,TRUE,inf,0.004502005,0.002821072,7.997386657,237.140625,96.69799805,8.630742092
3796.pgm,256x256,6043,4.7146,TRUE,inf,0.007035724,0.002014034,7.996946594,273.7734375,89.64996338,2.032536525
3797.pgm,256x256,2708,5.3987,TRUE,inf,0.003512636,0.000736646,7.997063567,266.640625,85.76507568,1.06071921
3798.pgm,256x256,1670,3.6067,TRUE,inf,0.005586055,0.003251895,7.996655867,302.3671875,95.73974609,4.363205854
3799.pgm,256x256,6752,3.1284,TRUE,inf,0.004057879,-7.91E-05,7.997005103,272.4921875,93.43414307,8.020773495
38.pgm,256x256,7173,5.5173,TRUE,inf,0.004603022,0.003300086,7.997104075,262.4375,83.24737549,0.98583745
380.pgm,256x256,312,4.2905,TRUE,inf,-0.000423156,0.009676761,7.99745617,232.078125,93.54705811,2.213374119
3800.pgm,256x256,6038,3.8562,TRUE,inf,0.004545365,0.00766018,7.997147008,258.6875,92.64678955,4.068741144
3801.pgm,256x256,5717,3.8032,TRUE,inf,0.006880766,0.000551853,7.997226393,251.6875,92.7947998,4.06940535
3802.pgm,256x256,1554,3.5078,TRUE,inf,0.002538788,0.00280167,7.997083915,264.015625,95.70922852,4.358065736
3803.pgm,256x256,3508,2.0144,TRUE,inf,0.002565868,0.003781211,7.996867061,283.5703125,96.60491943,16.98550355
3804.pgm,256x256,10642,3.4717,TRUE,inf,0.009433388,-0.000711682,7.997019542,269.3671875,90.64331055,7.579291849
3805.pgm,256x256,9014,4.0056,TRUE,inf,0.003641399,0.003286414,7.997199348,254.7265625,90.41748047,3.876199161
3806.pgm,256x256,6688,3.9192,TRUE,inf,0.003406122,0.009392541,7.997019004,271.8125,92.03796387,4.030211206
3807.pgm,256x256,556,3.5459,TRUE,inf,0.004904057,0.001901652,7.997158931,256.703125,96.44165039,4.434401568
3808.pgm,256x256,9374,6.4834,TRUE,inf,0.003763118,-0.001800688,7.997062372,265.9375,71.15783691,0.46192244
3809.pgm,256x256,6596,3.0776,TRUE,inf,0.00639725,0.001022501,7.996769187,293.671875,93.62182617,8.155978334
381.pgm,256x256,3821,4.531,TRUE,inf,0.003884844,0.003642449,7.996885731,283.828125,91.25518799,2.127912933
3810.pgm,256x256,6392,2.991,TRUE,inf,0.001543064,0.00032685,7.997214988,252.7890625,93.76373291,8.094859404
3811.pgm,256x256,2456,2.6868,TRUE,inf,0.003353079,0.003941472,7.997495392,227.4609375,96.65374756,8.714186724
3812.pgm,256x256,6262,3.9548,TRUE,inf,0.005643398,0.004672075,7.997443923,231.421875,92.3248291,4.05129227
3813.pgm,256x256,3802,2.8003,TRUE,inf,0.000962323,0.001488562,7.99681811,289.1484375,95.64666748,8.465516333
3814.pgm,256x256,5120,3.7532,TRUE,inf,0.002748854,0.00286262,7.997282242,245.7734375,93.31207275,4.174822639
3815.pgm,256x256,11003,4.2297,TRUE,inf,-0.001872644,0.004849901,7.996651628,303.6796875,89.0625,3.75765333
3816.pgm,256x256,774,3.4961,TRUE,inf,0.009471411,0.000812601,7.997282855,246.4296875,96.33178711,4.42527023
3817.pgm,256x256,1634,2.6648,TRUE,inf,0.003322893,0.000976091,7.997135362,259.4765625,97.23358154,8.833977194
3818.pgm,256x256,13523,5.1099,TRUE,inf,0.002450929,0.006877734,7.997378565,238.125,84.75646973,1.830869188
3819.pgm,256x256,5858,2.9375,TRUE,inf,0.000591719,0.000525305,7.997205929,253.65625,94.12841797,8.220633712
382.pgm,256x256,8792,4.762,TRUE,inf,0.002742724,-0.000172912,7.997253847,249.296875,87.91503906,1.958803663
3820.pgm,256x256,7122,2.3252,TRUE,inf,0.001750029,0.00421265,7.997939912,186.3203125,93.78967285,16.04822495
3821.pgm,256x256,9935,4.147,TRUE,inf,0.004013698,0.003011991,7.997154866,258.59375,89.73388672,3.813769771
3822.pgm,256x256,8676,2.4658,TRUE,inf,0.007066833,0.005354126,7.997024067,269.3828125,92.61169434,15.51635144
3823.pgm,256x256,11533,4.947,TRUE,inf,0.004065682,0.000967756,7.997575129,219.921875,86.12365723,1.888098623
3824.pgm,256x256,4747,3.749,TRUE,inf,0.006757346,0.002888705,7.997261472,249.4609375,93.37615967,4.138279335
3825.pgm,256x256,5475,3.8726,TRUE,inf,0.001792985,-0.000479851,7.997751803,202.828125,92.93518066,4.065192727
3826.pgm,256x256,3152,3.6995,TRUE,inf,0.003496289,0.001110719,7.997428005,232.9609375,94.49920654,4.279390223
3827.pgm,256x256,4404,2.1104,TRUE,inf,0.00426245,0.006033889,7.996884834,282.9453125,96.00524902,16.7658847
3828.pgm,256x256,11934,5.0732,TRUE,inf,0.005388886,0.003081532,7.997215238,252.4140625,85.81390381,1.855540556
3829.pgm,256x256,16283,5.2683,TRUE,inf,0.00299382,0.00259007,7.997260635,249.25,82.88269043,1.740734624
383.pgm,256x256,6595,3.8564,TRUE,inf,0.006732047,0.004688634,7.996989115,274.1484375,92.1661377,4.069219851
3830.pgm,256x256,3217,4.5481,TRUE,inf,0.005690759,0.0042346,7.997060899,267.984375,91.65649414,2.143470914
3831.pgm,256x256,5170,3.0063,TRUE,inf,0.006278207,0.005780527,7.996995432,274.7265625,94.75250244,8.240105124
3832.pgm,256x256,2789,4.4395,TRUE,inf,0.00366528,0.004185442,7.997225123,252.03125,91.87469482,2.141849293
3833.pgm,256x256,7607,3.2278,TRUE,inf,0.004645587,0.002026241,7.997473715,229.5859375,92.8314209,7.993421368
3834.pgm,256x256,2968,3.6931,TRUE,inf,0.002606467,0.005005292,7.996777153,293.3203125,94.75708008,4.275004069
3835.pgm,256x256,3300,1.2427,TRUE,inf,0.00283988,0.002514041,7.997084394,264.1796875,97.08404541,33.67695528
3836.pgm,256x256,10711,4.9429,TRUE,inf,0.004015122,0.002103716,7.997518129,225.6484375,86.65313721,1.89409443
3837.pgm,256x256,5145,5.467,TRUE,inf,-0.000934246,0.004907344,7.997250032,249.6328125,84.74884033,1.013470818
3838.pgm,256x256,6447,3.0886,TRUE,inf,0.004231232,0.006807974,7.99731668,242.296875,93.62335205,8.126849006
3839.pgm,256x256,2182,3.5815,TRUE,inf,0.009402027,0.003891837,7.9971838,256.4921875,95.38269043,4.351752786
384.pgm,256x256,6682,3.0654,TRUE,inf,0.001760872,0.000742719,7.996929789,279.2890625,93.5256958,8.061391793
3840.pgm,256x256,842,5.2778,TRUE,inf,0.003293176,0.003793212,7.99718202,256.9765625,86.95068359,1.082649979
3841.pgm,256x256,120,2.5496,TRUE,inf,0.005840644,0.003013625,7.997173954,257.2109375,98.38562012,8.956580069
3842.pgm,256x256,295,4.4429,TRUE,inf,0.004818639,0.003961073,7.997212006,252.3828125,93.48449707,2.218418495
3843.pgm,256x256,3752,4.5569,TRUE,inf,0.006790424,-0.003739199,7.997358058,240.6328125,91.31011963,2.145026712
3844.pgm,256x256,7161,3.9814,TRUE,inf,0.005119337,0.004021296,7.996841909,287.8125,91.70379639,3.990436629
3845.pgm,256x256,3228,3.5657,TRUE,inf,-0.000626537,0.00801054,7.997031814,269.0859375,94.66552734,4.276021322
3846.pgm,256x256,173,3.4382,TRUE,inf,0.003134795,-0.002695309,7.997157735,258.8046875,96.70715332,4.469197591
3847.pgm,256x256,12368,4.324,TRUE,inf,0.002216818,0.000522536,7.997191084,254.4296875,87.87841797,3.69354248
3848.pgm,256x256,6247,3.1089,TRUE,inf,-0.001863962,0.002802179,7.99742631,233.59375,93.78051758,8.153632669
3849.pgm,256x256,4543,2.2034,TRUE,inf,0.007764157,-0.000670687,7.997181816,256.171875,95.77331543,16.71235926
385.pgm,256x256,5275,2.1531,TRUE,inf,0.00612047,0.000614318,7.997570205,220.5625,95.25909424,16.43752753
3850.pgm,256x256,6783,3.9058,TRUE,inf,0.005559162,-0.001185372,7.997424923,232.796875,92.1005249,4.065438065
3851.pgm,256x256,10603,4.9624,TRUE,inf,0.004489748,0.004993809,7.997134897,259.7890625,86.66992188,1.920339547
3852.pgm,256x256,83,3.4702,TRUE,inf,0.004600302,0.001667139,7.996999634,273.4765625,96.7956543,4.446476955
3853.pgm,256x256,6127,4.6675,TRUE,inf,0.004798428,0.003082047,7.997251004,249.609375,89.53857422,2.029197543
3854.pgm,256x256,3763,4.6118,TRUE,inf,0.001081103,0.003237787,7.997602021,217.4765625,91.14837646,2.120804132
3855.pgm,256x256,4629,3.7773,TRUE,inf,0.001221384,-0.001810849,7.997827759,196.9921875,93.49517822,4.174852558
3856.pgm,256x256,1738,2.7205,TRUE,inf,0.000724674,0.00335886,7.997200977,253.4140625,97.08251953,8.743639179
3857.pgm,256x256,6094,0.8,TRUE,inf,0.004625258,0.007040696,7.997090908,264.328125,95.04852295,32.31282552
3858.pgm,256x256,7005,2.314,TRUE,inf,0.004448381,0.000898933,7.99694957,278.2265625,93.88885498,16.20667701
3859.pgm,256x256,12550,4.2791,TRUE,inf,0.002212034,0.003113989,7.996739274,296.2109375,87.90893555,3.667321299
386.pgm,256x256,5709,2.2292,TRUE,inf,0.005407066,-0.001636125,7.997203947,253.953125,95.01190186,16.35414273
3860.pgm,256x256,5430,3.834,TRUE,inf,0.001467345,0.006091358,7.997735603,205.875,92.92755127,4.190721699
3861.pgm,256x256,9043,4.8586,TRUE,inf,0.006999503,0.010572415,7.997098204,263.8203125,87.82348633,1.966959635
3862.pgm,256x256,10419,4.0903,TRUE,inf,0.005719351,0.000351647,7.996863621,285.6171875,89.51263428,3.819238999
3863.pgm,256x256,10727,3.4104,TRUE,inf,0.003810169,0.000974982,7.997324206,242.4296875,90.47088623,7.544418036
3864.pgm,256x256,10192,4.9136,TRUE,inf,0.003541253,0.009139097,7.997366262,238.6015625,86.96746826,1.90032959
3865.pgm,256x256,2340,2.7502,TRUE,inf,0.004261709,0.005831006,7.996667692,303.046875,96.5713501,8.75185499
3866.pgm,256x256,7398,2.3809,TRUE,inf,0.004359339,0.001455974,7.997333136,241.5390625,93.70269775,15.89761173
3867.pgm,256x256,4793,3.8286,TRUE,inf,0.006544216,-0.000290188,7.99738758,236.546875,93.46008301,4.187346814
3868.pgm,256x256,6844,4.6377,TRUE,inf,0.004786567,0.004668012,7.997267316,247.9921875,89.38903809,1.988932292
3869.pgm,256x256,4075,4.5042,TRUE,inf,0.010001208,0.005803572,7.997285045,248.3125,91.17584229,2.108537263
387.pgm,256x256,4253,2.8862,TRUE,inf,0.006795691,-0.00139633,7.997392902,235.90625,95.29724121,8.470315372
3870.pgm,256x256,9623,4.8311,TRUE,inf,0.003499903,-0.000594529,7.997246158,249.9453125,87.550354,1.920979818
3871.pgm,256x256,9222,4.8184,TRUE,inf,0.000896838,0.002593749,7.996962557,275.796875,87.77313232,1.93351596
3872.pgm,256x256,9865,4.2043,TRUE,inf,0.002716153,0.00717873,7.997198975,254.8125,89.79492188,3.890338973
3873.pgm,256x256,11955,4.1426,TRUE,inf,0.005815795,0.000568635,7.997489685,226.734375,88.39874268,3.691208783
3874.pgm,256x256,14848,5.123,TRUE,inf,0.005155776,0.002987157,7.997000996,271.7890625,83.72497559,1.761067708
3875.pgm,256x256,646,5.2732,TRUE,inf,0.000889027,0.002644737,7.997323132,242.7578125,87.18566895,1.074027267
3876.pgm,256x256,7272,3.0925,TRUE,inf,0.001794771,0.004424633,7.997326816,242.4609375,92.9977417,7.953102261
3877.pgm,256x256,13891,5.0698,TRUE,inf,0.007174436,0.004025105,7.997306511,244.9140625,84.61151123,1.779916801
3878.pgm,256x256,7080,4.7114,TRUE,inf,0.005909159,0.002498679,7.996937724,278.09375,89.11743164,2.025571337
3879.pgm,256x256,8466,2.4124,TRUE,inf,-0.004361365,0.006014726,7.996745928,295.921875,92.84362793,15.39641137
388.pgm,256x256,7904,1.6406,TRUE,inf,0.005568405,0.002813211,7.997164901,257.296875,93.65234375,31.30885106
3880.pgm,256x256,13732,5.0818,TRUE,inf,0.00422593,0.003852513,7.996905289,281.8515625,84.41467285,1.786606733
3881.pgm,256x256,11340,4.8975,TRUE,inf,0.00401663,0.003769781,7.997297992,244.296875,86.26556396,1.854355756
3882.pgm,256x256,16830,5.967,TRUE,inf,0.004671308,0.003486296,7.997274998,247.3984375,77.7923584,0.86746515
3883.pgm,256x256,5356,3.9243,TRUE,inf,0.006930172,0.005710349,7.997350089,241.4609375,93.03894043,4.135275448
3884.pgm,256x256,1232,5.2595,TRUE,inf,0.006190155,0.003130998,7.997143553,259.375,86.77978516,1.070245481
3885.pgm,256x256,7205,0.887,TRUE,inf,0.004622498,0.003683326,7.997186544,255.8359375,94.16351318,31.6336658
3886.pgm,256x256,8088,4.7197,TRUE,inf,0.005951869,0.008989583,7.997192592,253.234375,88.24615479,1.976180731
3887.pgm,256x256,7782,4.75,TRUE,inf,0.010279293,0.006119556,7.997525688,223.8828125,88.48266602,1.975217333
3888.pgm,256x256,9222,4.8208,TRUE,inf,0.001913438,0.005610584,7.997187653,255,87.62817383,1.942683201
3889.pgm,256x256,9988,4.8713,TRUE,inf,0.006643898,0.006626492,7.997464105,230.0234375,87.07580566,1.927986893
389.pgm,256x256,5948,4.6794,TRUE,inf,0.003621053,0.001830372,7.997094342,263.515625,89.67132568,2.046981512
3890.pgm,256x256,155,4.3225,TRUE,inf,0.001632527,0.006006364,7.997120291,260.6953125,93.69354248,2.215630026
3891.pgm,256x256,8170,5.5879,TRUE,inf,0.006003616,0.003748455,7.997220886,252.1953125,82.74536133,0.979919434
3892.pgm,256x256,8054,5.5859,TRUE,inf,0.008987139,0.001992066,7.997514431,225.1875,83.0078125,0.984598796
3893.pgm,256x256,12767,4.2815,TRUE,inf,0.00535884,0.00547849,7.997182277,256.671875,87.73651123,3.634912827
3894.pgm,256x256,14276,5.8477,TRUE,inf,0.004651215,-0.001540798,7.997292452,246.4921875,79.10614014,0.9013995
3895.pgm,256x256,9802,3.2239,TRUE,inf,0.001853662,-0.001714149,7.99731423,243.046875,91.20788574,7.721898696
3896.pgm,256x256,14834,5.1226,TRUE,inf,0.004244118,0.001881077,7.99757004,221.171875,83.94012451,1.760535147
3897.pgm,256x256,13170,5.0623,TRUE,inf,0.002163993,0.005113227,7.997626232,215.96875,84.99450684,1.809979607
3898.pgm,256x256,3639,3.6772,TRUE,inf,0.005814234,0.001020128,7.997088491,265.578125,94.25201416,4.201953364
3899.pgm,256x256,5483,4.6042,TRUE,inf,0.005130634,0.004658267,7.996909229,281.40625,90.2130127,2.0486151
39.pgm,256x256,6274,3.0444,TRUE,inf,0.005799168,0.002594319,7.99770473,208.15625,93.86901855,8.049585679
390.pgm,256x256,9259,2.5164,TRUE,inf,0.002225121,0.00368852,7.99674556,293.6796875,92.31414795,15.31543806
3900.pgm,256x256,9954,3.3162,TRUE,inf,0.000258434,0.006153468,7.997225271,251.6171875,91.05377197,7.615667605
3901.pgm,256x256,11323,4.1987,TRUE,inf,0.001112402,0.002046196,7.99726669,250.2421875,88.60626221,3.72325224
3902.pgm,256x256,9139,3.9636,TRUE,inf,0.001292587,0.002694611,7.997403272,235.6875,90.49530029,3.87654024
3903.pgm,256x256,7482,3.1472,TRUE,inf,-0.000703838,0.003325968,7.997638659,214.265625,93.03894043,7.970778521
3904.pgm,256x256,2152,4.4382,TRUE,inf,0.005105309,0.005933334,7.996997403,273.2109375,92.23937988,2.164857154
3905.pgm,256x256,1222,6.2407,TRUE,inf,0.004167572,0.004679618,7.99719134,253.546875,74.75280762,0.50863827
3906.pgm,256x256,6258,2.959,TRUE,inf,0.005399947,0.000501074,7.997152782,257.0078125,93.74847412,8.145255295
3907.pgm,256x256,8161,2.4292,TRUE,inf,0.000984263,0.004350008,7.996861539,286.40625,93.26019287,15.86181641
3908.pgm,256x256,8051,4.0171,TRUE,inf,0.00552198,0.003638645,7.997456357,230.625,91.015625,3.944390989
3909.pgm,256x256,27,4.3259,TRUE,inf,0.002230034,0.000834066,7.997455371,230.2421875,93.72558594,2.220123889
391.pgm,256x256,4742,3.7175,TRUE,inf,0.003408449,0.004952958,7.997487453,228.0234375,93.59893799,4.174266142
3910.pgm,256x256,3528,2.7798,TRUE,inf,0.001663467,-1.57E-05,7.997692661,209.609375,95.69549561,8.41915355
3911.pgm,256x256,6816,3.8713,TRUE,inf,0.001050162,0.002088925,7.997315794,242.5703125,91.9921875,4.035812079
3912.pgm,256x256,6448,4.6545,TRUE,inf,0.003771362,0.000781999,7.997109671,262.34375,89.60876465,2.040423225
3913.pgm,256x256,473,3.4783,TRUE,inf,0.008513678,0.000487779,7.997261886,248.8984375,96.56524658,4.423487046
3914.pgm,256x256,4608,2.0664,TRUE,inf,0.003411654,-0.000539596,7.996945249,278.390625,95.82061768,16.57957189
3915.pgm,256x256,8998,3.9875,TRUE,inf,0.00328742,0.000919611,7.99732036,241.3515625,90.46630859,3.888489966
3916.pgm,256x256,20634,6.1494,TRUE,inf,0.004672602,0.002537488,7.996821914,288.7734375,75.72631836,0.814424403
3917.pgm,256x256,6323,3.8098,TRUE,inf,0.005576336,0.000618941,7.997445696,231.6796875,92.3828125,4.06221876
3918.pgm,256x256,9263,4.0073,TRUE,inf,0.004231888,0.003133539,7.997228549,250.5625,90.13977051,3.908099006
3919.pgm,256x256,4672,3.7473,TRUE,inf,-1.39E-05,0.001022642,7.997402955,236.03125,93.48754883,4.146668677
392.pgm,256x256,10825,4.0818,TRUE,inf,0.001140128,0.00021331,7.997317063,242.6328125,89.23034668,3.757713168
3920.pgm,256x256,10377,4.1641,TRUE,inf,0.002778053,0.000527345,7.997276913,245.6640625,89.46533203,3.816420611
3921.pgm,256x256,1980,4.4392,TRUE,inf,0.003028776,0.00099135,7.997522232,225.046875,92.47283936,2.167053223
3922.pgm,256x256,5063,3.738,TRUE,inf,0.003738479,0.002958039,7.997250251,249.46875,93.25561523,4.126999799
3923.pgm,256x256,10697,4.1311,TRUE,inf,0.003418798,0.006648786,7.997246858,249.953125,89.21661377,3.779093424
3924.pgm,256x256,2768,4.4448,TRUE,inf,0.003751906,0.002596338,7.997153725,258.3515625,91.89605713,2.134082271
3925.pgm,256x256,5990,3.7888,TRUE,inf,0.000142101,0.00355681,7.997474442,229.7578125,92.578125,4.101514629
3926.pgm,256x256,10071,4.8232,TRUE,inf,0.005731683,-0.00112787,7.997519306,225.203125,86.95678711,1.897684733
3927.pgm,256x256,12326,4.22,TRUE,inf,0.010415047,0.010152914,7.99746113,231.7578125,88.13323975,3.714306401
3928.pgm,256x256,9989,3.3008,TRUE,inf,0.004944895,0.002587508,7.997177522,256.8515625,90.92102051,7.610802744
3929.pgm,256x256,6017,4.6426,TRUE,inf,0.004462296,0.000257162,7.996805919,289.40625,89.72930908,2.049686207
393.pgm,256x256,7847,3.9673,TRUE,inf,0.000869168,0.000238239,7.99716298,257.015625,91.1895752,3.96736893
3930.pgm,256x256,11527,4.1411,TRUE,inf,0.002355064,-0.005004595,7.997222037,252.65625,88.74053955,3.73417873
3931.pgm,256x256,6506,3.0417,TRUE,inf,0.005360586,0.007923681,7.997007244,272.5703125,93.57452393,8.090132171
3932.pgm,256x256,7884,4.7581,TRUE,inf,0.003908534,0.004917091,7.997198362,254.3046875,88.48876953,1.992642272
3933.pgm,256x256,9895,4.8364,TRUE,inf,0.004452811,-0.000603857,7.997486133,228.8125,87.37640381,1.917215983
3934.pgm,256x256,5358,4.5581,TRUE,inf,0.00424483,0.001046246,7.997139613,260.4921875,90.17333984,2.054736567
3935.pgm,256x256,9900,3.292,TRUE,inf,0.001736334,0.003584585,7.99753349,224.7109375,91.15142822,7.655519972
3936.pgm,256x256,2800,2.6982,TRUE,inf,0.00298228,-0.000233532,7.997071974,265.6015625,96.31958008,8.61268885
3937.pgm,256x256,4057,2.8391,TRUE,inf,0.005325527,0.005415435,7.997619001,214.9375,95.53985596,8.500294405
3938.pgm,256x256,4260,2.0095,TRUE,inf,0.002137347,-0.002101178,7.997464602,229.7109375,96.04034424,16.6631721
3939.pgm,256x256,8697,3.9983,TRUE,inf,0.003782365,0.00857007,7.997257978,249.8359375,90.66162109,3.969564999
394.pgm,256x256,12850,4.3826,TRUE,inf,0.008223064,0.007559169,7.99736109,238.953125,87.68310547,3.705468271
3940.pgm,256x256,2928,3.6174,TRUE,inf,0.00162233,0.00225011,7.997198828,254.03125,94.79217529,4.421284993
3941.pgm,256x256,1980,3.561,TRUE,inf,0.00811656,0.00400944,7.996856918,285.25,95.40557861,4.447434369
3942.pgm,256x256,435,4.4526,TRUE,inf,0.002347976,0.006156256,7.997147304,260.3046875,93.5043335,2.279854569
3943.pgm,256x256,4134,3.53,TRUE,inf,-0.003366008,0.003748632,7.99706147,266.953125,93.93615723,4.154148476
3944.pgm,256x256,6045,2.9932,TRUE,inf,0.004825258,0.009785443,7.996926054,279.4453125,94.00482178,8.317685595
3945.pgm,256x256,1504,4.3677,TRUE,inf,0.00476858,0.001693291,7.997029691,270.5390625,92.89093018,2.250725241
3946.pgm,256x256,3648,4.6272,TRUE,inf,0.001256219,0.005711116,7.997652631,214.609375,91.41998291,2.13210162
3947.pgm,256x256,12045,4.999,TRUE,inf,0.005441062,0.003379279,7.99728682,246.546875,85.68878174,1.859352261
3948.pgm,256x256,4672,3.5964,TRUE,inf,3.18E-05,0.005005175,7.997099116,263,93.45855713,4.12898045
3949.pgm,256x256,13883,5.0454,TRUE,inf,0.003395172,0.00611371,7.997395482,237.6875,84.39483643,1.790244907
395.pgm,256x256,493,3.5249,TRUE,inf,0.00076429,0.006740971,7.997334998,243.1484375,96.58050537,4.501378676
3950.pgm,256x256,1256,4.3188,TRUE,inf,0.005716685,0.003661892,7.997269039,248.2109375,92.80700684,2.18028349
3951.pgm,256x256,7035,4.6572,TRUE,inf,0.000994946,0.003722049,7.997296577,246.5390625,89.15557861,2.03117221
3952.pgm,256x256,18915,6.0952,TRUE,inf,0.00536542,0.006568883,7.997217807,250.6171875,76.76849365,0.845432655
3953.pgm,256x256,7637,4.6997,TRUE,inf,0.001945705,0.005267979,7.99744976,231.2109375,88.5635376,2.001450483
3954.pgm,256x256,12212,4.9871,TRUE,inf,0.002906789,0.005414774,7.996906238,280.921875,85.54840088,1.850322649
3955.pgm,256x256,9450,4.7791,TRUE,inf,0.004324211,0.003909781,7.997269423,248.1640625,87.41455078,1.943736357
3956.pgm,256x256,1769,5.3086,TRUE,inf,0.005427596,-3.13E-05,7.99743347,233.3359375,86.4074707,1.076097675
3957.pgm,256x256,6220,5.48,TRUE,inf,0.005475181,0.003278538,7.997190521,255.859375,83.92028809,1.004411286
3958.pgm,256x256,14668,5.8601,TRUE,inf,0.002005648,0.004631983,7.997621604,216.890625,79.0802002,0.895936255
3959.pgm,256x256,6021,5.4644,TRUE,inf,0.0054569,0.004111937,7.99727204,247.34375,84.01489258,1.006655226
396.pgm,256x256,7705,3.8696,TRUE,inf,0.001824925,0.003828332,7.997366542,238.453125,91.40472412,3.96512499
3960.pgm,256x256,5045,4.5952,TRUE,inf,0.004715941,0.000558293,7.99757551,219.484375,90.46936035,2.09571988
3961.pgm,256x256,8101,3.1741,TRUE,inf,0.001513363,0.002676564,7.997050025,266.734375,92.43164063,7.905512791
3962.pgm,256x256,10657,4.1545,TRUE,inf,0.003489588,0.002598586,7.997398743,236.9140625,89.24102783,3.838207768
3963.pgm,256x256,138,5.2664,TRUE,inf,-0.000221464,0.000172863,7.9974172,234.5390625,87.42980957,1.100691253
3964.pgm,256x256,11186,4.2476,TRUE,inf,0.005576811,0.001295819,7.996671705,302.8359375,88.89312744,3.79359825
3965.pgm,256x256,11784,4.9182,TRUE,inf,0.004069834,0.005127328,7.997170786,257.4921875,85.84594727,1.841753791
3966.pgm,256x256,7049,3.8328,TRUE,inf,0.004740709,0.001248053,7.997447775,231.1171875,91.76483154,3.981682273
3967.pgm,256x256,811,5.252,TRUE,inf,0.001737562,-0.000377909,7.997137908,259.703125,87.03613281,1.084080116
3968.pgm,256x256,7782,6.4253,TRUE,inf,0.006111919,-0.000726567,7.997672879,211.21875,71.9909668,0.473758473
3969.pgm,256x256,9068,4.7595,TRUE,inf,0.00821722,0.00801365,7.996866092,284.28125,87.90893555,1.943275601
397.pgm,256x256,4318,2.188,TRUE,inf,0.001881515,0.001643627,7.997232457,252.046875,95.96862793,16.60934747
3970.pgm,256x256,7044,5.521,TRUE,inf,0.005605449,0.003038996,7.997365083,239.0390625,83.31756592,0.988685758
3971.pgm,256x256,1032,4.3572,TRUE,inf,0.007532337,0.000494268,7.996980033,276.65625,93.05419922,2.220991546
3972.pgm,256x256,14400,5.0669,TRUE,inf,0.006578567,0.003722689,7.996866035,284.4765625,83.91418457,1.767985026
3973.pgm,256x256,2484,4.3484,TRUE,inf,0.003350297,0.006974635,7.997317613,243.9296875,91.97387695,2.130797143
3974.pgm,256x256,4064,2.9358,TRUE,inf,0.007298379,0.005628493,7.996986387,273.984375,95.35369873,8.46184824
3975.pgm,256x256,4916,4.5388,TRUE,inf,-0.000720562,0.004097141,7.997128397,261.9453125,90.27862549,2.066117829
3976.pgm,256x256,12308,4.9912,TRUE,inf,0.00429134,0.000483075,7.996931551,278.84375,85.6048584,1.856922823
3977.pgm,256x256,2320,4.3811,TRUE,inf,0.005828936,0.000518964,7.99728604,247.0625,92.19818115,2.137187883
3978.pgm,256x256,13211,5.0215,TRUE,inf,0.001758126,0.00467749,7.997185011,255.4140625,84.9105835,1.82658476
3979.pgm,256x256,12788,4.9736,TRUE,inf,0.002818462,0.001994063,7.997425676,233.03125,85.32562256,1.821947285
398.pgm,256x256,10756,3.4238,TRUE,inf,0.002699203,0.008458672,7.997348561,240.5703125,90.46630859,7.59958903
3980.pgm,256x256,13681,5.0889,TRUE,inf,0.003204256,-0.000996254,7.997221731,252.625,84.56878662,1.825352089
3981.pgm,256x256,7577,3.8711,TRUE,inf,0.003563312,0.006452521,7.997117674,261.515625,91.38946533,4.013348748
3982.pgm,256x256,4428,3.6787,TRUE,inf,0.005396437,0.005844213,7.997168973,257.046875,93.55621338,4.201965332
3983.pgm,256x256,3681,3.6929,TRUE,inf,0.001414389,0.007960201,7.996980142,275.6484375,94.12689209,4.299394196
3984.pgm,256x256,357,5.217,TRUE,inf,0.004530103,0.00529074,7.997064362,266.9140625,87.40844727,1.079305013
3985.pgm,256x256,5033,3.8191,TRUE,inf,0.00354806,0.004553141,7.997128247,260.8515625,93.11981201,4.213125191
3986.pgm,256x256,3444,4.5583,TRUE,inf,0.005224617,0.005999494,7.99726104,249.2265625,91.47949219,2.138635972
3987.pgm,256x256,2900,4.4568,TRUE,inf,0.001583426,0.002199096,7.996803501,288.6875,91.83959961,2.143865847
3988.pgm,256x256,3491,3.6443,TRUE,inf,0.000815007,0.009039075,7.996922748,278.5234375,94.37103271,4.277325798
3989.pgm,256x256,19332,6.0742,TRUE,inf,0.004213076,0.005676095,7.997245033,249.671875,76.51672363,0.829096775
