Image,mean_zero_planes
5636.pgm,4.20184326171875
5637.pgm,4.20416259765625
5638.pgm,5.94818115234375
5639.pgm,5.9127197265625
564.pgm,5.715087890625
5640.pgm,5.69293212890625
5641.pgm,4.94842529296875
5642.pgm,5.6458740234375
5643.pgm,4.94989013671875
5644.pgm,6.67108154296875
5645.pgm,6.6180419921875
5646.pgm,6.33349609375
5647.pgm,6.34954833984375
5648.pgm,6.7032470703125
5649.pgm,6.70782470703125
565.pgm,4.76751708984375
5650.pgm,6.693359375
5651.pgm,5.5787353515625
5652.pgm,6.20587158203125
5653.pgm,5.84808349609375
5654.pgm,6.24639892578125
5655.pgm,6.08648681640625
5656.pgm,6.37445068359375
5657.pgm,6.136962890625
5658.pgm,6.58514404296875
5659.pgm,6.4437255859375
566.pgm,4.9368896484375
5660.pgm,6.3514404296875
5661.pgm,5.98175048828125
5662.pgm,5.93572998046875
5663.pgm,6.36016845703125
5664.pgm,6.24224853515625
5665.pgm,5.9033203125
5666.pgm,5.5537109375
5667.pgm,6.61749267578125
5668.pgm,6.5860595703125
5669.pgm,6.262939453125
567.pgm,4.04620361328125
5670.pgm,6.452880859375
5671.pgm,6.39404296875
5672.pgm,4.7711181640625
5673.pgm,6.63262939453125
5674.pgm,6.67791748046875
5675.pgm,6.68212890625
5676.pgm,6.51007080078125
5677.pgm,6.584228515625
5678.pgm,6.63360595703125
5679.pgm,6.68316650390625
568.pgm,4.523193359375
5680.pgm,6.65045166015625
5681.pgm,6.46136474609375
5682.pgm,6.52032470703125
5683.pgm,6.65484619140625
5684.pgm,6.651123046875
5685.pgm,6.33673095703125
5686.pgm,6.3505859375
5687.pgm,6.51458740234375
5688.pgm,6.62066650390625
5689.pgm,6.6109619140625
569.pgm,4.72540283203125
5690.pgm,6.1700439453125
5691.pgm,6.46417236328125
5692.pgm,6.0225830078125
5693.pgm,5.91680908203125
5694.pgm,5.57122802734375
5695.pgm,5.81781005859375
5696.pgm,5.84405517578125
5697.pgm,6.09844970703125
5698.pgm,5.82373046875
5699.pgm,5.89190673828125
57.pgm,3.55450439453125
570.pgm,3.44671630859375
5700.pgm,5.68096923828125
5701.pgm,6.15203857421875
5702.pgm,6.21783447265625
5703.pgm,5.94512939453125
5704.pgm,5.76416015625
5705.pgm,5.84478759765625
5706.pgm,5.37738037109375
5707.pgm,5.44488525390625
5708.pgm,5.4547119140625
5709.pgm,4.3258056640625
571.pgm,5.264892578125
5710.pgm,5.1654052734375
5711.pgm,3.489501953125
5712.pgm,5.774169921875
5713.pgm,5.92510986328125
5714.pgm,5.504150390625
5715.pgm,5.85455322265625
5716.pgm,5.94183349609375
5717.pgm,6.40850830078125
5718.pgm,6.62188720703125
5719.pgm,6.5947265625
572.pgm,4.54107666015625
5720.pgm,6.49261474609375
5721.pgm,6.45111083984375
5722.pgm,5.87213134765625
5723.pgm,6.5008544921875
5724.pgm,6.42559814453125
5725.pgm,6.40338134765625
5726.pgm,7.14251708984375
5727.pgm,6.956787109375
5728.pgm,6.64544677734375
5729.pgm,5.3961181640625
573.pgm,5.2950439453125
5730.pgm,5.6842041015625
5731.pgm,6.43524169921875
5732.pgm,4.84356689453125
5733.pgm,5.08258056640625
5734.pgm,4.9522705078125
5735.pgm,6.01666259765625
5736.pgm,5.99560546875
5737.pgm,5.6986083984375
5738.pgm,5.28472900390625
5739.pgm,5.16925048828125
574.pgm,4.26617431640625
5740.pgm,4.8477783203125
5741.pgm,4.75067138671875
5742.pgm,4.7667236328125
5743.pgm,4.86822509765625
5744.pgm,5.12908935546875
5745.pgm,5.0758056640625
5746.pgm,5.3387451171875
5747.pgm,5.73602294921875
5748.pgm,4.79022216796875
5749.pgm,4.58367919921875
575.pgm,4.62945556640625
5750.pgm,4.8309326171875
5751.pgm,5.899658203125
5752.pgm,5.4947509765625
5753.pgm,5.482177734375
5754.pgm,5.548828125
5755.pgm,5.5247802734375
5756.pgm,5.6422119140625
5757.pgm,5.6922607421875
5758.pgm,5.75396728515625
5759.pgm,5.83544921875
576.pgm,5.692626953125
5760.pgm,5.87017822265625
5761.pgm,5.87847900390625
5762.pgm,5.85076904296875
5763.pgm,5.8978271484375
5764.pgm,6.0068359375
5765.pgm,5.1749267578125
5766.pgm,4.4808349609375
5767.pgm,5.3385009765625
5768.pgm,4.25799560546875
5769.pgm,6.6275634765625
577.pgm,5.2186279296875
5770.pgm,6.23968505859375
5771.pgm,6.736328125
5772.pgm,6.61602783203125
5773.pgm,6.52752685546875
5774.pgm,6.55255126953125
5775.pgm,6.525634765625
5776.pgm,6.34552001953125
5777.pgm,6.65850830078125
5778.pgm,6.87005615234375
5779.pgm,7.0086669921875
578.pgm,5.16900634765625
5780.pgm,6.68780517578125
5781.pgm,6.73565673828125
5782.pgm,6.91876220703125
5783.pgm,6.9951171875
5784.pgm,6.87640380859375
5785.pgm,6.419677734375
5786.pgm,6.67291259765625
5787.pgm,6.625
5788.pgm,6.54547119140625
5789.pgm,6.70794677734375
579.pgm,4.504638671875
5790.pgm,6.29693603515625
5791.pgm,5.699462890625
5792.pgm,6.0545654296875
5793.pgm,6.028564453125
5794.pgm,5.31915283203125
5795.pgm,4.701171875
5796.pgm,5.964111328125
5797.pgm,5.0552978515625
5798.pgm,4.7957763671875
5799.pgm,5.23602294921875
58.pgm,4.8585205078125
580.pgm,4.8721923828125
5800.pgm,5.40460205078125
5801.pgm,5.4114990234375
5802.pgm,5.5184326171875
5803.pgm,5.66217041015625
5804.pgm,5.71630859375
5805.pgm,5.84466552734375
5806.pgm,6.03173828125
5807.pgm,6.15435791015625
5808.pgm,5.00030517578125
5809.pgm,4.83697509765625
581.pgm,5.48895263671875
5810.pgm,4.943359375
5811.pgm,5.28424072265625
5812.pgm,4.9193115234375
5813.pgm,4.19476318359375
5814.pgm,5.4268798828125
5815.pgm,5.22900390625
5816.pgm,5.27947998046875
5817.pgm,4.481201171875
5818.pgm,4.80712890625
5819.pgm,5.07110595703125
582.pgm,4.2489013671875
5820.pgm,6.10589599609375
5821.pgm,4.47955322265625
5822.pgm,5.77447509765625
5823.pgm,4.1907958984375
5824.pgm,5.8590087890625
5825.pgm,5.55511474609375
5826.pgm,5.61834716796875
5827.pgm,5.5291748046875
5828.pgm,5.456787109375
5829.pgm,6.2171630859375
583.pgm,4.6448974609375
5830.pgm,5.87530517578125
5831.pgm,4.87200927734375
5832.pgm,4.000732421875
5833.pgm,5.10699462890625
5834.pgm,3.97552490234375
5835.pgm,4.2913818359375
5836.pgm,4.53973388671875
5837.pgm,4.65289306640625
5838.pgm,4.3013916015625
5839.pgm,5.43487548828125
584.pgm,5.47052001953125
5840.pgm,4.67999267578125
5841.pgm,3.018310546875
5842.pgm,5.00592041015625
5843.pgm,5.4512939453125
5844.pgm,5.28753662109375
5845.pgm,5.7689208984375
5846.pgm,5.013671875
5847.pgm,4.32391357421875
5848.pgm,5.21490478515625
5849.pgm,5.8172607421875
585.pgm,4.87908935546875
5850.pgm,5.177490234375
5851.pgm,4.7587890625
5852.pgm,4.93603515625
5853.pgm,5.9471435546875
5854.pgm,5.02691650390625
5855.pgm,4.3358154296875
5856.pgm,4.53900146484375
5857.pgm,6.18603515625
5858.pgm,5.49847412109375
5859.pgm,6.77349853515625
586.pgm,4.708251953125
5860.pgm,6.34857177734375
5861.pgm,5.141845703125
5862.pgm,4.36029052734375
5863.pgm,6.333251953125
5864.pgm,6.78509521484375
5865.pgm,6.7784423828125
5866.pgm,6.6094970703125
5867.pgm,6.13092041015625
5868.pgm,5.70556640625
5869.pgm,3.61328125
587.pgm,6.18524169921875
5870.pgm,6.66796875
5871.pgm,3.6820068359375
5872.pgm,6.181640625
5873.pgm,5.7462158203125
5874.pgm,5.2154541015625
5875.pgm,3.69329833984375
5876.pgm,5.982421875
5877.pgm,6.72784423828125
5878.pgm,6.71893310546875
5879.pgm,5.23260498046875
588.pgm,3.75
5880.pgm,6.43096923828125
5881.pgm,4.91046142578125
5882.pgm,5.5855712890625
5883.pgm,6.6436767578125
5884.pgm,6.29083251953125
5885.pgm,6.3458251953125
5886.pgm,5.80657958984375
5887.pgm,6.5125732421875
5888.pgm,6.242919921875
5889.pgm,4.781982421875
589.pgm,4.71044921875
5890.pgm,6.512451171875
5891.pgm,6.52825927734375
5892.pgm,6.66729736328125
5893.pgm,6.63232421875
5894.pgm,3.86065673828125
5895.pgm,7.0106201171875
5896.pgm,6.04779052734375
5897.pgm,6.5340576171875
5898.pgm,6.53363037109375
5899.pgm,6.35552978515625
59.pgm,4.85162353515625
590.pgm,4.84454345703125
5900.pgm,6.275146484375
5901.pgm,6.513671875
5902.pgm,6.59539794921875
5903.pgm,6.61163330078125
5904.pgm,6.48223876953125
5905.pgm,6.5513916015625
5906.pgm,7.16534423828125
5907.pgm,6.25494384765625
5908.pgm,4.15826416015625
5909.pgm,4.640380859375
591.pgm,5.75286865234375
5910.pgm,5.9483642578125
5911.pgm,6.58294677734375
5912.pgm,6.69134521484375
5913.pgm,5.2327880859375
5914.pgm,4.525634765625
5915.pgm,3.3692626953125
5916.pgm,6.47015380859375
5917.pgm,5.95831298828125
5918.pgm,6.2886962890625
5919.pgm,6.685791015625
592.pgm,3.60919189453125
5920.pgm,6.12298583984375
5921.pgm,5.75048828125
5922.pgm,5.9727783203125
5923.pgm,6.31988525390625
5924.pgm,6.5943603515625
5925.pgm,6.28692626953125
5926.pgm,6.43133544921875
5927.pgm,6.257080078125
5928.pgm,6.58123779296875
5929.pgm,6.04254150390625
593.pgm,5.2679443359375
5930.pgm,6.1845703125
5931.pgm,6.28924560546875
5932.pgm,6.0487060546875
5933.pgm,5.55511474609375
5934.pgm,5.86431884765625
5935.pgm,5.22137451171875
5936.pgm,5.67333984375
5937.pgm,4.685546875
5938.pgm,5.29833984375
5939.pgm,5.36712646484375
594.pgm,4.66998291015625
5940.pgm,6.11968994140625
5941.pgm,6.4202880859375
5942.pgm,6.30145263671875
5943.pgm,6.2720947265625
5944.pgm,6.36773681640625
5945.pgm,6.13360595703125
5946.pgm,6.364501953125
5947.pgm,6.398193359375
5948.pgm,6.29998779296875
5949.pgm,6.56976318359375
595.pgm,3.06903076171875
5950.pgm,6.75146484375
5951.pgm,6.6402587890625
5952.pgm,3.88494873046875
5953.pgm,4.65093994140625
5954.pgm,5.395751953125
5955.pgm,6.41851806640625
5956.pgm,6.5211181640625
5957.pgm,6.52825927734375
5958.pgm,6.570556640625
5959.pgm,6.66021728515625
596.pgm,5.86065673828125
5960.pgm,6.6610107421875
5961.pgm,6.366943359375
5962.pgm,6.57342529296875
5963.pgm,6.62060546875
5964.pgm,6.7877197265625
5965.pgm,6.48699951171875
5966.pgm,4.3994140625
5967.pgm,5.84112548828125
5968.pgm,4.37188720703125
5969.pgm,5.43438720703125
597.pgm,4.29620361328125
5970.pgm,5.32928466796875
5971.pgm,5.319091796875
5972.pgm,4.51397705078125
5973.pgm,5.05682373046875
5974.pgm,5.0966796875
5975.pgm,4.04779052734375
5976.pgm,5.66326904296875
5977.pgm,5.550048828125
5978.pgm,4.15380859375
5979.pgm,5.8677978515625
598.pgm,4.71331787109375
5980.pgm,6.1275634765625
5981.pgm,5.68841552734375
5982.pgm,6.09130859375
5983.pgm,5.31097412109375
5984.pgm,5.47650146484375
5985.pgm,3.90631103515625
5986.pgm,6.61163330078125
5987.pgm,6.23846435546875
5988.pgm,5.91748046875
5989.pgm,6.0751953125
599.pgm,4.48883056640625
5990.pgm,6.4339599609375
5991.pgm,6.2618408203125
5992.pgm,6.77435302734375
5993.pgm,6.52276611328125
5994.pgm,6.6036376953125
5995.pgm,6.0264892578125
5996.pgm,5.32965087890625
5997.pgm,6.11859130859375
5998.pgm,5.00689697265625
5999.pgm,5.33135986328125
6.pgm,4.08392333984375
60.pgm,4.61505126953125
600.pgm,4.76715087890625
6000.pgm,5.63250732421875
6001.pgm,5.29925537109375
6002.pgm,5.310302734375
6003.pgm,4.7001953125
6004.pgm,4.73846435546875
6005.pgm,5.19146728515625
6006.pgm,4.078125
6007.pgm,5.15740966796875
6008.pgm,5.43475341796875
6009.pgm,4.66363525390625
601.pgm,4.5093994140625
6010.pgm,4.92144775390625
6011.pgm,4.67913818359375
6012.pgm,4.50030517578125
6013.pgm,5.261962890625
6014.pgm,5.98699951171875
6015.pgm,5.2889404296875
6016.pgm,4.390869140625
6017.pgm,4.98687744140625
6018.pgm,5.8707275390625
6019.pgm,5.38446044921875
602.pgm,5.19158935546875
6020.pgm,5.4127197265625
6021.pgm,5.5880126953125
6022.pgm,4.89794921875
6023.pgm,4.6650390625
6024.pgm,5.6295166015625
6025.pgm,4.29510498046875
6026.pgm,4.8258056640625
6027.pgm,5.37713623046875
6028.pgm,5.03363037109375
6029.pgm,4.27801513671875
603.pgm,6.176025390625
6030.pgm,4.71173095703125
6031.pgm,4.8089599609375
6032.pgm,5.115966796875
6033.pgm,5.01776123046875
6034.pgm,5.15545654296875
6035.pgm,5.29278564453125
6036.pgm,5.5108642578125
6037.pgm,5.38531494140625
6038.pgm,3.51708984375
6039.pgm,5.173095703125
604.pgm,4.8360595703125
6040.pgm,5.05810546875
6041.pgm,5.436767578125
6042.pgm,5.076904296875
6043.pgm,5.3096923828125
6044.pgm,4.6817626953125
6045.pgm,4.518310546875
6046.pgm,5.62200927734375
6047.pgm,5.2755126953125
6048.pgm,4.74737548828125
6049.pgm,4.53631591796875
605.pgm,5.1983642578125
6050.pgm,4.7984619140625
6051.pgm,5.35101318359375
6052.pgm,5.0540771484375
6053.pgm,4.9676513671875
6054.pgm,4.85791015625
6055.pgm,4.6287841796875
6056.pgm,4.62310791015625
6057.pgm,4.4952392578125
6058.pgm,4.6866455078125
6059.pgm,6.46270751953125
606.pgm,4.8414306640625
6060.pgm,5.8076171875
6061.pgm,5.47894287109375
6062.pgm,5.688232421875
6063.pgm,5.50762939453125
6064.pgm,5.221923828125
6065.pgm,5.28558349609375
6066.pgm,5.17010498046875
6067.pgm,5.0157470703125
6068.pgm,4.47979736328125
6069.pgm,5.0186767578125
607.pgm,3.5057373046875
6070.pgm,5.9617919921875
6071.pgm,5.40399169921875
6072.pgm,6.2271728515625
6073.pgm,5.8245849609375
6074.pgm,4.53839111328125
6075.pgm,4.57281494140625
6076.pgm,4.84466552734375
6077.pgm,5.3677978515625
6078.pgm,4.76239013671875
6079.pgm,6.16387939453125
608.pgm,3.9781494140625
6080.pgm,6.2900390625
6081.pgm,6.34356689453125
6082.pgm,6.41351318359375
6083.pgm,6.36529541015625
6084.pgm,6.35174560546875
6085.pgm,6.39862060546875
6086.pgm,6.1331787109375
6087.pgm,6.54248046875
6088.pgm,6.2171630859375
6089.pgm,6.227294921875
609.pgm,4.8739013671875
6090.pgm,6.50360107421875
6091.pgm,6.281005859375
6092.pgm,6.1614990234375
6093.pgm,6.18341064453125
6094.pgm,6.29229736328125
6095.pgm,5.94622802734375
6096.pgm,5.77825927734375
6097.pgm,5.619140625
6098.pgm,5.52178955078125
6099.pgm,5.42340087890625
61.pgm,4.0570068359375
610.pgm,3.9635009765625
6100.pgm,5.72747802734375
6101.pgm,5.26080322265625
6102.pgm,5.24322509765625
6103.pgm,5.35205078125
6104.pgm,4.11517333984375
6105.pgm,4.966796875
6106.pgm,5.56097412109375
6107.pgm,4.983642578125
6108.pgm,5.579345703125
6109.pgm,5.64666748046875
611.pgm,5.36541748046875
6110.pgm,5.576171875
6111.pgm,5.517578125
6112.pgm,4.07470703125
6113.pgm,5.144775390625
6114.pgm,6.22027587890625
6115.pgm,4.08135986328125
6116.pgm,5.9727783203125
6117.pgm,5.65777587890625
6118.pgm,4.99993896484375
6119.pgm,3.8707275390625
612.pgm,4.63409423828125
6120.pgm,4.19830322265625
6121.pgm,5.301025390625
6122.pgm,4.36468505859375
6123.pgm,5.7294921875
6124.pgm,5.6131591796875
6125.pgm,5.11883544921875
6126.pgm,5.66094970703125
6127.pgm,5.58221435546875
6128.pgm,5.82159423828125
6129.pgm,6.41046142578125
613.pgm,5.2122802734375
6130.pgm,6.06671142578125
6131.pgm,6.5753173828125
6132.pgm,6.40924072265625
6133.pgm,3.23834228515625
6134.pgm,6.53521728515625
6135.pgm,4.24945068359375
6136.pgm,6.58502197265625
6137.pgm,5.7359619140625
6138.pgm,5.29058837890625
6139.pgm,6.29144287109375
614.pgm,3.967529296875
6140.pgm,5.35736083984375
6141.pgm,4.666015625
6142.pgm,5.87127685546875
6143.pgm,5.80078125
6144.pgm,3.41473388671875
6145.pgm,3.9034423828125
6146.pgm,5.33294677734375
6147.pgm,6.65771484375
6148.pgm,5.57476806640625
6149.pgm,4.5662841796875
615.pgm,4.322509765625
6150.pgm,6.140869140625
6151.pgm,4.9442138671875
6152.pgm,5.0374755859375
6153.pgm,5.379150390625
6154.pgm,5.07635498046875
6155.pgm,5.97637939453125
6156.pgm,4.733642578125
6157.pgm,3.81671142578125
6158.pgm,4.9610595703125
6159.pgm,5.01690673828125
616.pgm,4.111328125
6160.pgm,5.33416748046875
6161.pgm,5.3988037109375
6162.pgm,4.41522216796875
6163.pgm,5.048828125
6164.pgm,6.42034912109375
6165.pgm,6.031005859375
6166.pgm,6.1083984375
6167.pgm,5.27789306640625
6168.pgm,5.33984375
6169.pgm,5.56475830078125
617.pgm,4.00665283203125
6170.pgm,5.23431396484375
6171.pgm,5.61639404296875
6172.pgm,5.42791748046875
6173.pgm,5.5985107421875
6174.pgm,5.9149169921875
6175.pgm,5.19146728515625
6176.pgm,5.36248779296875
6177.pgm,5.08953857421875
6178.pgm,5.43536376953125
6179.pgm,3.585693359375
618.pgm,3.18353271484375
6180.pgm,5.2923583984375
6181.pgm,5.6446533203125
6182.pgm,3.915283203125
6183.pgm,5.4998779296875
6184.pgm,6.01080322265625
6185.pgm,5.00848388671875
6186.pgm,5.3118896484375
6187.pgm,5.5098876953125
6188.pgm,5.4310302734375
6189.pgm,5.6370849609375
619.pgm,4.30157470703125
6190.pgm,4.132568359375
6191.pgm,4.71337890625
6192.pgm,4.43798828125
6193.pgm,5.2037353515625
6194.pgm,4.25152587890625
6195.pgm,4.91943359375
6196.pgm,5.225830078125
6197.pgm,5.55963134765625
6198.pgm,5.13336181640625
6199.pgm,4.63665771484375
62.pgm,4.645751953125
620.pgm,4.32763671875
6200.pgm,4.030029296875
6201.pgm,4.06463623046875
6202.pgm,4.2177734375
6203.pgm,4.647705078125
6204.pgm,5.199951171875
6205.pgm,5.50750732421875
6206.pgm,5.548583984375
6207.pgm,4.297119140625
6208.pgm,4.872314453125
6209.pgm,4.4429931640625
621.pgm,4.4580078125
6210.pgm,5.64508056640625
6211.pgm,5.78057861328125
6212.pgm,5.72747802734375
6213.pgm,5.709228515625
6214.pgm,5.783203125
6215.pgm,5.58843994140625
6216.pgm,5.80938720703125
6217.pgm,5.58355712890625
6218.pgm,5.7886962890625
6219.pgm,5.72210693359375
622.pgm,6.299072265625
6220.pgm,4.67822265625
6221.pgm,5.07513427734375
6222.pgm,4.9658203125
6223.pgm,4.87335205078125
6224.pgm,4.854736328125
6225.pgm,5.84381103515625
6226.pgm,4.91876220703125
6227.pgm,3.8455810546875
6228.pgm,3.77081298828125
6229.pgm,3.79400634765625
623.pgm,4.29241943359375
6230.pgm,3.93359375
6231.pgm,4.53515625
6232.pgm,3.64898681640625
6233.pgm,3.70355224609375
6234.pgm,3.71514892578125
6235.pgm,4.39495849609375
6236.pgm,3.88629150390625
6237.pgm,4.06201171875
6238.pgm,3.942138671875
6239.pgm,4.4111328125
624.pgm,2.96038818359375
6240.pgm,4.83203125
6241.pgm,3.45574951171875
6242.pgm,3.70709228515625
6243.pgm,3.8656005859375
6244.pgm,3.8475341796875
6245.pgm,5.2974853515625
6246.pgm,4.4913330078125
6247.pgm,4.77459716796875
6248.pgm,4.23455810546875
6249.pgm,3.84173583984375
625.pgm,5.6920166015625
6250.pgm,4.41851806640625
6251.pgm,4.4208984375
6252.pgm,4.2586669921875
6253.pgm,4.87384033203125
6254.pgm,4.94915771484375
6255.pgm,4.35345458984375
6256.pgm,4.49359130859375
6257.pgm,4.52728271484375
6258.pgm,4.52105712890625
6259.pgm,4.5633544921875
626.pgm,3.29498291015625
6260.pgm,4.9327392578125
6261.pgm,4.34710693359375
6262.pgm,5.0885009765625
6263.pgm,5.1767578125
6264.pgm,3.1453857421875
6265.pgm,3.5731201171875
6266.pgm,5.71966552734375
6267.pgm,3.683349609375
6268.pgm,3.59600830078125
6269.pgm,4.78936767578125
627.pgm,5.40203857421875
6270.pgm,5.008056640625
6271.pgm,5.54046630859375
6272.pgm,4.45062255859375
6273.pgm,3.59332275390625
6274.pgm,5.216552734375
6275.pgm,5.23419189453125
6276.pgm,4.198974609375
6277.pgm,4.9744873046875
6278.pgm,2.8916015625
6279.pgm,2.902099609375
628.pgm,4.817138671875
6280.pgm,3.20758056640625
6281.pgm,3.54888916015625
6282.pgm,3.725341796875
6283.pgm,4.231201171875
6284.pgm,4.01190185546875
6285.pgm,3.62225341796875
6286.pgm,3.7474365234375
6287.pgm,3.94036865234375
6288.pgm,3.875
6289.pgm,3.538330078125
629.pgm,4.3953857421875
6290.pgm,3.2294921875
6291.pgm,3.378662109375
6292.pgm,3.24053955078125
6293.pgm,2.911865234375
6294.pgm,3.51727294921875
6295.pgm,5.31243896484375
6296.pgm,5.4798583984375
6297.pgm,5.4591064453125
6298.pgm,5.8682861328125
6299.pgm,5.781982421875
63.pgm,5.34881591796875
630.pgm,5.61102294921875
6300.pgm,5.40411376953125
6301.pgm,5.5609130859375
6302.pgm,6.11077880859375
6303.pgm,4.9268798828125
6304.pgm,5.23236083984375
6305.pgm,4.41119384765625
6306.pgm,4.436279296875
6307.pgm,4.3280029296875
6308.pgm,3.80352783203125
6309.pgm,3.33465576171875
631.pgm,3.40985107421875
6310.pgm,3.4599609375
6311.pgm,3.38531494140625
6312.pgm,2.9876708984375
6313.pgm,3.70770263671875
6314.pgm,4.14990234375
6315.pgm,4.213134765625
6316.pgm,3.83160400390625
6317.pgm,3.26275634765625
6318.pgm,3.1348876953125
6319.pgm,3.91925048828125
632.pgm,3.87994384765625
6320.pgm,3.8189697265625
6321.pgm,3.19915771484375
6322.pgm,3.6434326171875
6323.pgm,3.74700927734375
6324.pgm,4.462890625
6325.pgm,4.41143798828125
6326.pgm,3.18670654296875
6327.pgm,3.38104248046875
6328.pgm,3.31610107421875
6329.pgm,3.53118896484375
633.pgm,4.41241455078125
6330.pgm,3.15277099609375
6331.pgm,3.3909912109375
6332.pgm,4.58685302734375
6333.pgm,3.37432861328125
6334.pgm,4.11004638671875
6335.pgm,3.91455078125
6336.pgm,3.72784423828125
6337.pgm,4.64141845703125
6338.pgm,3.845703125
6339.pgm,3.84429931640625
634.pgm,5.13580322265625
6340.pgm,4.29595947265625
6341.pgm,3.43536376953125
6342.pgm,5.04193115234375
6343.pgm,4.0029296875
6344.pgm,3.998291015625
6345.pgm,3.82073974609375
6346.pgm,3.64581298828125
6347.pgm,4.438232421875
6348.pgm,4.206298828125
6349.pgm,4.194091796875
635.pgm,4.96209716796875
6350.pgm,4.51898193359375
6351.pgm,3.7864990234375
6352.pgm,3.8165283203125
6353.pgm,5.23236083984375
6354.pgm,4.3074951171875
6355.pgm,3.85760498046875
6356.pgm,3.469482421875
6357.pgm,3.11737060546875
6358.pgm,2.99078369140625
6359.pgm,3.8046875
636.pgm,5.79150390625
6360.pgm,3.90655517578125
6361.pgm,3.57904052734375
6362.pgm,3.26513671875
6363.pgm,5.6885986328125
6364.pgm,5.18975830078125
6365.pgm,5.8682861328125
6366.pgm,5.6719970703125
6367.pgm,4.649169921875
6368.pgm,4.1759033203125
6369.pgm,4.59442138671875
637.pgm,4.483154296875
6370.pgm,4.86566162109375
6371.pgm,5.1417236328125
6372.pgm,3.8707275390625
6373.pgm,3.572998046875
6374.pgm,4.1260986328125
6375.pgm,4.94085693359375
6376.pgm,5.0679931640625
6377.pgm,4.09124755859375
6378.pgm,4.281982421875
6379.pgm,4.36767578125
638.pgm,6.15008544921875
6380.pgm,3.62933349609375
6381.pgm,3.48663330078125
6382.pgm,4.1201171875
6383.pgm,4.5489501953125
6384.pgm,4.359375
6385.pgm,4.78338623046875
6386.pgm,4.95745849609375
6387.pgm,3.98992919921875
6388.pgm,4.359619140625
6389.pgm,4.642333984375
639.pgm,4.88482666015625
6390.pgm,4.7523193359375
6391.pgm,3.62841796875
6392.pgm,4.1739501953125
6393.pgm,4.705810546875
6394.pgm,3.53631591796875
6395.pgm,3.9783935546875
6396.pgm,4.56414794921875
6397.pgm,4.29840087890625
6398.pgm,4.10345458984375
6399.pgm,4.72552490234375
64.pgm,4.46942138671875
640.pgm,6.38330078125
6400.pgm,5.08837890625
6401.pgm,4.9539794921875
6402.pgm,4.8045654296875
6403.pgm,4.33416748046875
6404.pgm,4.40081787109375
6405.pgm,4.38714599609375
6406.pgm,4.29559326171875
6407.pgm,5.7373046875
6408.pgm,4.21197509765625
6409.pgm,5.269287109375
641.pgm,4.6231689453125
6410.pgm,4.94354248046875
6411.pgm,4.99188232421875
6412.pgm,5.12060546875
6413.pgm,5.13739013671875
6414.pgm,4.3292236328125
6415.pgm,3.92626953125
6416.pgm,4.3701171875
6417.pgm,3.94268798828125
6418.pgm,4.827880859375
6419.pgm,4.8095703125
642.pgm,4.88958740234375
6420.pgm,4.6942138671875
6421.pgm,3.7713623046875
6422.pgm,4.28790283203125
6423.pgm,4.3489990234375
6424.pgm,4.140625
6425.pgm,4.71807861328125
6426.pgm,3.84759521484375
6427.pgm,4.43988037109375
6428.pgm,3.7076416015625
6429.pgm,4.79791259765625
643.pgm,4.78662109375
6430.pgm,5.249755859375
6431.pgm,5.16607666015625
6432.pgm,5.058837890625
6433.pgm,5.43914794921875
6434.pgm,3.5732421875
6435.pgm,4.0950927734375
6436.pgm,4.0238037109375
6437.pgm,3.92572021484375
6438.pgm,4.1348876953125
6439.pgm,4.36199951171875
644.pgm,5.74615478515625
6440.pgm,4.00372314453125
6441.pgm,3.68603515625
6442.pgm,3.2474365234375
6443.pgm,4.9520263671875
6444.pgm,4.921630859375
6445.pgm,4.64666748046875
6446.pgm,4.01263427734375
6447.pgm,5.12371826171875
6448.pgm,5.63909912109375
6449.pgm,5.65625
645.pgm,5.5748291015625
6450.pgm,5.62591552734375
6451.pgm,3.86773681640625
6452.pgm,4.67108154296875
6453.pgm,3.434326171875
6454.pgm,4.9935302734375
6455.pgm,4.6341552734375
6456.pgm,4.60205078125
6457.pgm,5.04302978515625
6458.pgm,3.88665771484375
6459.pgm,3.8277587890625
646.pgm,5.32196044921875
6460.pgm,5.15826416015625
6461.pgm,5.934814453125
6462.pgm,6.13348388671875
6463.pgm,5.021728515625
6464.pgm,4.72515869140625
6465.pgm,3.2796630859375
6466.pgm,3.07232666015625
6467.pgm,3.1624755859375
6468.pgm,2.9241943359375
6469.pgm,3.71759033203125
647.pgm,4.9794921875
6470.pgm,3.91766357421875
6471.pgm,4.65380859375
6472.pgm,4.4554443359375
6473.pgm,3.86492919921875
6474.pgm,3.28167724609375
6475.pgm,3.3695068359375
6476.pgm,3.5045166015625
6477.pgm,3.65545654296875
6478.pgm,3.54656982421875
6479.pgm,3.451171875
648.pgm,4.86279296875
6480.pgm,4.62042236328125
6481.pgm,4.81890869140625
6482.pgm,4.927001953125
6483.pgm,4.9356689453125
6484.pgm,4.06280517578125
6485.pgm,3.2939453125
6486.pgm,5.8502197265625
6487.pgm,4.60052490234375
6488.pgm,4.5252685546875
6489.pgm,4.4111328125
649.pgm,3.8955078125
6490.pgm,3.81671142578125
6491.pgm,3.9620361328125
6492.pgm,4.19866943359375
6493.pgm,3.21502685546875
6494.pgm,2.517822265625
6495.pgm,3.0218505859375
6496.pgm,4.9749755859375
6497.pgm,4.57403564453125
6498.pgm,5.811279296875
